,date,mortality,province
924,2020-06-01,94,ตราด
925,2020-07-01,128,ตราด
926,2020-08-01,127,ตราด
927,2020-09-01,124,ตราด
928,2020-10-01,150,ตราด
929,2020-11-01,144,ตราด
930,2020-12-01,133,ตราด
931,2021-01-01,124,ตราด
932,2021-02-01,139,ตราด
933,2021-03-01,158,ตราด
934,2021-04-01,139,ตราด
935,2021-05-01,154,ตราด
936,2021-06-01,150,ตราด
937,2021-07-01,160,ตราด
938,2016-01-01,466,ฉะเชิงเทรา
939,2016-02-01,432,ฉะเชิงเทรา
940,2016-03-01,473,ฉะเชิงเทรา
941,2016-04-01,468,ฉะเชิงเทรา
942,2016-05-01,494,ฉะเชิงเทรา
943,2016-06-01,413,ฉะเชิงเทรา
944,2016-07-01,429,ฉะเชิงเทรา
945,2016-08-01,443,ฉะเชิงเทรา
946,2016-09-01,444,ฉะเชิงเทรา
947,2016-10-01,436,ฉะเชิงเทรา
948,2016-11-01,424,ฉะเชิงเทรา
949,2016-12-01,422,ฉะเชิงเทรา
950,2017-01-01,447,ฉะเชิงเทรา
951,2017-02-01,385,ฉะเชิงเทรา
952,2017-03-01,399,ฉะเชิงเทรา
953,2017-04-01,382,ฉะเชิงเทรา
954,2017-05-01,487,ฉะเชิงเทรา
955,2017-06-01,456,ฉะเชิงเทรา
956,2017-07-01,466,ฉะเชิงเทรา
957,2017-08-01,455,ฉะเชิงเทรา
958,2017-09-01,442,ฉะเชิงเทรา
959,2017-10-01,521,ฉะเชิงเทรา
960,2017-11-01,438,ฉะเชิงเทรา
961,2017-12-01,473,ฉะเชิงเทรา
962,2018-01-01,476,ฉะเชิงเทรา
963,2018-02-01,430,ฉะเชิงเทรา
964,2018-03-01,442,ฉะเชิงเทรา
965,2018-04-01,457,ฉะเชิงเทรา
966,2018-05-01,443,ฉะเชิงเทรา
967,2018-06-01,431,ฉะเชิงเทรา
968,2018-07-01,433,ฉะเชิงเทรา
969,2018-08-01,479,ฉะเชิงเทรา
970,2018-09-01,383,ฉะเชิงเทรา
971,2018-10-01,437,ฉะเชิงเทรา
972,2018-11-01,435,ฉะเชิงเทรา
973,2018-12-01,392,ฉะเชิงเทรา
974,2019-01-01,461,ฉะเชิงเทรา
975,2019-02-01,388,ฉะเชิงเทรา
976,2019-03-01,457,ฉะเชิงเทรา
977,2019-04-01,541,ฉะเชิงเทรา
978,2019-05-01,484,ฉะเชิงเทรา
979,2019-06-01,390,ฉะเชิงเทรา
980,2019-07-01,492,ฉะเชิงเทรา
981,2019-08-01,448,ฉะเชิงเทรา
982,2019-09-01,441,ฉะเชิงเทรา
983,2019-10-01,483,ฉะเชิงเทรา
984,2019-11-01,436,ฉะเชิงเทรา
985,2019-12-01,453,ฉะเชิงเทรา
986,2020-01-01,461,ฉะเชิงเทรา
987,2020-02-01,419,ฉะเชิงเทรา
988,2020-03-01,465,ฉะเชิงเทรา
989,2020-04-01,418,ฉะเชิงเทรา
990,2020-05-01,422,ฉะเชิงเทรา
991,2020-06-01,450,ฉะเชิงเทรา
992,2020-07-01,480,ฉะเชิงเทรา
993,2020-08-01,483,ฉะเชิงเทรา
994,2020-09-01,414,ฉะเชิงเทรา
995,2020-10-01,514,ฉะเชิงเทรา
996,2020-11-01,506,ฉะเชิงเทรา
997,2020-12-01,508,ฉะเชิงเทรา
998,2021-01-01,474,ฉะเชิงเทรา
999,2021-02-01,410,ฉะเชิงเทรา
1000,2021-03-01,443,ฉะเชิงเทรา
1001,2021-04-01,440,ฉะเชิงเทรา
1002,2021-05-01,529,ฉะเชิงเทรา
1003,2021-06-01,471,ฉะเชิงเทรา
1004,2021-07-01,537,ฉะเชิงเทรา
1005,2016-01-01,292,ปราจีนบุรี
1006,2016-02-01,325,ปราจีนบุรี
1007,2016-03-01,328,ปราจีนบุรี
1008,2016-04-01,330,ปราจีนบุรี
1009,2016-05-01,350,ปราจีนบุรี
1010,2016-06-01,291,ปราจีนบุรี
1011,2016-07-01,330,ปราจีนบุรี
1012,2016-08-01,329,ปราจีนบุรี
